id	effectiveTime	active	moduleId	definitionStatusId
129376004	20020131	1	900000000000207008	900000000000074008
129382001	20020131	1	900000000000207008	900000000000074008
129406001	20080731	1	900000000000207008	900000000000074008
129407005	20020131	1	900000000000207008	900000000000074008
129425003	20020131	1	900000000000207008	900000000000074008
129431000	20020131	1	900000000000207008	900000000000074008
129441002	20020131	1	900000000000207008	900000000000074008
129445006	20020131	1	900000000000207008	900000000000074008
129456006	20020131	1	900000000000207008	900000000000074008
129565002	20020131	1	900000000000207008	900000000000073002
12960001000004104	20150301	1	731000124108	900000000000074008
129689002	20020131	1	900000000000207008	900000000000074008
12981001	20020131	1	900000000000207008	900000000000074008
129826008	20020131	1	900000000000207008	900000000000074008
129834002	20020131	1	900000000000207008	900000000000074008
129839007	20020131	1	900000000000207008	900000000000074008
129840009	20020131	1	900000000000207008	900000000000074008
129843006	20020131	1	900000000000207008	900000000000074008
129844000	20080731	1	900000000000207008	900000000000073002
129845004	20020131	1	900000000000207008	900000000000074008
129861002	20020131	1	900000000000207008	900000000000074008
1301000124102	20120301	0	731000124108	900000000000074008
130181000119100	20130301	1	731000124108	900000000000073002
13024002	20020131	1	900000000000207008	900000000000074008
130531000119109	20130901	1	731000124108	900000000000073002
131000124107	20110301	0	731000124108	900000000000074008
1311000124104	20110801	1	731000124108	900000000000074008
1311000175101	20140901	1	731000124108	900000000000074008
131148009	20050131	1	900000000000207008	900000000000073002
1321000124107	20110801	1	731000124108	900000000000074008
13211000119109	20120901	1	731000124108	900000000000073002
13213009	20030731	1	900000000000207008	900000000000073002
132221000119109	20140131	1	900000000000207008	900000000000073002
13235001	20020131	1	900000000000207008	900000000000074008
1331000124105	20120301	0	731000124108	900000000000074008
133301000119102	20140301	1	731000124108	900000000000074008
13331008	20020131	1	900000000000207008	900000000000074008
13348000	20020131	1	900000000000207008	900000000000074008
13351007	20020131	1	900000000000207008	900000000000074008
133877004	20020131	1	900000000000207008	900000000000074008
133932002	20020131	1	900000000000207008	900000000000074008
1341000119103	20130901	0	731000124108	900000000000074008
1341000124100	20110801	1	731000124108	900000000000074008
134328007	20040131	1	900000000000207008	900000000000074008
134401001	20020131	1	900000000000207008	900000000000074008
134971000119105	20130901	1	731000124108	900000000000073002
135091000119106	20130901	1	731000124108	900000000000074008
1351000124103	20110801	1	731000124108	900000000000074008
135311000119100	20130901	1	731000124108	900000000000073002
13540001000004109	20150301	1	731000124108	900000000000074008
135642004	20090131	1	900000000000207008	900000000000073002
13577000	20020131	1	900000000000207008	900000000000074008
135815002	20020131	1	900000000000207008	900000000000074008
135895003	20020131	1	900000000000207008	900000000000074008
1361000124101	20110801	1	731000124108	900000000000074008
1361000175103	20140901	1	731000124108	900000000000074008
13645005	20020131	1	900000000000207008	900000000000073002
13648007	20020131	1	900000000000207008	900000000000074008
13660008	20020131	1	900000000000207008	900000000000074008
13695006	20050131	1	900000000000207008	900000000000073002
1370007	20020131	1	900000000000207008	900000000000073002
1371000124108	20110801	1	731000124108	900000000000074008
1371000175106	20140901	1	731000124108	900000000000074008
13740001000004108	20150301	1	731000124108	900000000000073002
13791008	20020131	1	900000000000207008	900000000000074008
13810000	20020131	1	900000000000207008	900000000000074008
1381000124106	20110801	1	731000124108	900000000000074008
1381000175109	20140901	1	731000124108	900000000000074008
13814009	20020131	1	900000000000207008	900000000000074008
13829006	20020131	1	900000000000207008	900000000000074008
1386000	20020731	1	900000000000207008	900000000000073002
138875005	20020131	1	900000000000207008	900000000000074008
